Date,Item,Store,Units Sold,Unit Price,Sales Amount
43373,Surface Studio,Houston,2,2999,5998
43691,Surface Pro 4,Miami,4,899,3596
43378,Surface Pro 4,Atlanta,2,899,1798
43495,Surface Studio,Tampa,3,2999,8997
43508,Xbox One,Houston,2,249,498
42846,Surface Studio,Dallas,5,2999,14995
43233,Surface Studio,Dallas,1,2999,2999
43038,Xbox One,Atlanta,2,249,498
43551,Surface Studio,Washington D.C.,5,2999,14995
42809,Surface Book,Houston,3,1499,4497
43130,Surface Studio,Tampa,4,2999,11996
43004,Xbox One S,Miami,4,299,1196
43315,Surface Pro 4,Atlanta,2,899,1798
42988,Surface Book,Dallas,3,1499,4497
43630,Surface Pro 4,Tampa,4,899,3596
43154,Surface Studio,Tampa,4,2999,11996
43707,Surface Book,Atlanta,5,1499,7495
43594,Xbox One S,Houston,2,299,598
43072,Xbox One,Dallas,5,249,1245
42823,Surface Book,Houston,2,1499,2998
43492,Surface Studio,Atlanta,3,2999,8997
42760,Surface Studio,Washington D.C.,5,2999,14995
43529,Xbox One,Houston,5,249,1245
43816,Xbox One,Washington D.C.,4,249,996
43508,Xbox One S,Washington D.C.,2,299,598
43145,Xbox One S,Tampa,4,299,1196
43757,Surface Pro 4,Houston,3,899,2697
43046,Surface Studio,Tampa,2,2999,5998
43450,Surface Pro 4,Tampa,1,899,899
43128,Surface Book,Washington D.C.,5,1499,7495
43287,Surface Book,Dallas,4,1499,5996
43443,Xbox One,Dallas,5,249,1245
43715,Surface Pro 4,Houston,1,899,899
43280,Surface Book,Houston,1,1499,1499
43677,Xbox One,Dallas,4,249,996
43287,Surface Pro 4,Dallas,2,899,1798
43551,Xbox One S,Atlanta,2,299,598
42812,Xbox One S,Miami,5,299,1495
43732,Surface Book,Houston,3,1499,4497
43346,Surface Studio,Houston,3,2999,8997
43093,Surface Pro 4,Miami,4,899,3596
43784,Xbox One,Houston,1,249,249
42850,Xbox One,Miami,3,249,747
43053,Surface Book,Houston,4,1499,5996
43085,Xbox One,Washington D.C.,2,249,498
43768,Surface Studio,Washington D.C.,1,2999,2999
42760,Surface Studio,Washington D.C.,2,2999,5998
43434,Surface Pro 4,Houston,1,899,899
43745,Surface Studio,Dallas,4,2999,11996
42963,Xbox One S,Tampa,3,299,897
43100,Surface Book,Miami,4,1499,5996
43236,Surface Book,Washington D.C.,2,1499,2998
42924,Surface Studio,Washington D.C.,3,2999,8997
43748,Surface Studio,Dallas,5,2999,14995
43107,Surface Pro 4,Miami,4,899,3596
43713,Surface Pro 4,Houston,5,899,4495
42888,Xbox One S,Washington D.C.,5,299,1495
43046,Xbox One,Houston,1,249,249
43018,Surface Studio,Dallas,1,2999,2999
43190,Xbox One,Houston,5,249,1245
43190,Surface Pro 4,Miami,1,899,899
43740,Surface Pro 4,Dallas,4,899,3596
43765,Xbox One,Atlanta,2,249,498
43371,Xbox One,Miami,2,249,498
43305,Xbox One S,Atlanta,4,299,1196
42841,Xbox One S,Washington D.C.,2,299,598
43828,Surface Pro 4,Dallas,4,899,3596
42835,Surface Pro 4,Miami,2,899,1798
43551,Xbox One S,Dallas,4,299,1196
43614,Surface Pro 4,Tampa,1,899,899
43705,Surface Studio,Miami,2,2999,5998
43484,Xbox One S,Dallas,2,299,598
43626,Surface Studio,Tampa,1,2999,2999
43419,Xbox One,Atlanta,4,249,996
43552,Surface Studio,Tampa,4,2999,11996
43443,Xbox One,Tampa,2,249,498
42828,Surface Book,Atlanta,2,1499,2998
43270,Surface Pro 4,Miami,3,899,2697
42753,Surface Book,Houston,3,1499,4497
43735,Xbox One,Washington D.C.,1,249,249
43046,Surface Studio,Dallas,2,2999,5998
42850,Surface Studio,Tampa,5,2999,14995
42993,Surface Studio,Tampa,2,2999,5998
43137,Xbox One,Miami,1,249,249
43253,Surface Book,Tampa,5,1499,7495
43213,Surface Pro 4,Dallas,2,899,1798
43781,Xbox One S,Miami,1,299,299
43620,Surface Book,Tampa,5,1499,7495
43464,Xbox One,Atlanta,1,249,249
43378,Surface Pro 4,Miami,2,899,1798
43230,Xbox One S,Dallas,5,299,1495
42985,Surface Book,Washington D.C.,4,1499,5996
43446,Xbox One,Washington D.C.,5,249,1245
43640,Xbox One S,Atlanta,4,299,1196
43307,Xbox One,Houston,3,249,747
43487,Xbox One S,Tampa,2,299,598
43581,Surface Book,Atlanta,3,1499,4497
43504,Xbox One S,Dallas,4,299,1196
43360,Surface Studio,Dallas,5,2999,14995
42964,Surface Pro 4,Houston,5,899,4495
43702,Surface Pro 4,Atlanta,5,899,4495
43418,Surface Studio,Dallas,1,2999,2999
43468,Surface Book,Atlanta,4,1499,5996
43072,Surface Pro 4,Tampa,1,899,899
43297,Surface Studio,Tampa,3,2999,8997
42845,Surface Book,Miami,1,1499,1499
42907,Surface Studio,Washington D.C.,4,2999,11996
43071,Surface Book,Atlanta,5,1499,7495
43052,Xbox One,Miami,5,249,1245
43547,Surface Pro 4,Washington D.C.,1,899,899
43368,Surface Book,Miami,5,1499,7495
43101,Surface Pro 4,Houston,4,899,3596
42944,Xbox One S,Dallas,4,299,1196
43795,Xbox One,Dallas,3,249,747
43139,Surface Pro 4,Atlanta,3,899,2697
43147,Xbox One,Washington D.C.,1,249,249
43315,Surface Book,Dallas,5,1499,7495
43526,Xbox One,Houston,2,249,498
43336,Xbox One,Houston,1,249,249
42920,Xbox One,Tampa,5,249,1245
43520,Surface Studio,Houston,4,2999,11996
43743,Xbox One S,Atlanta,2,299,598
43057,Surface Studio,Dallas,3,2999,8997
42813,Surface Pro 4,Dallas,1,899,899
43047,Surface Pro 4,Washington D.C.,5,899,4495
43031,Surface Studio,Tampa,5,2999,14995
43384,Xbox One,Dallas,3,249,747
42963,Surface Pro 4,Dallas,1,899,899
43570,Surface Pro 4,Atlanta,3,899,2697
43394,Xbox One,Dallas,3,249,747
42766,Surface Book,Houston,1,1499,1499
43683,Xbox One,Tampa,4,249,996
43749,Surface Book,Miami,3,1499,4497
43289,Xbox One,Washington D.C.,3,249,747
43106,Surface Pro 4,Dallas,2,899,1798
43716,Xbox One,Houston,4,249,996
43718,Xbox One S,Houston,3,299,897
43505,Surface Studio,Houston,4,2999,11996
43620,Surface Book,Dallas,4,1499,5996
43387,Surface Book,Atlanta,3,1499,4497
43797,Surface Pro 4,Atlanta,2,899,1798
43196,Surface Book,Dallas,3,1499,4497
43423,Xbox One,Dallas,4,249,996
43134,Surface Studio,Houston,4,2999,11996
43562,Xbox One,Tampa,3,249,747
43416,Surface Studio,Dallas,3,2999,8997
43557,Surface Book,Tampa,3,1499,4497
43314,Surface Studio,Houston,5,2999,14995
43710,Xbox One,Miami,4,249,996
42813,Surface Pro 4,Miami,1,899,899
43717,Surface Book,Houston,1,1499,1499
43078,Xbox One S,Miami,5,299,1495
43482,Surface Studio,Tampa,2,2999,5998
42823,Surface Studio,Dallas,4,2999,11996
43783,Xbox One S,Houston,5,299,1495
43136,Xbox One,Atlanta,5,249,1245
42909,Surface Studio,Miami,5,2999,14995
42843,Surface Studio,Houston,5,2999,14995
43827,Xbox One,Houston,5,249,1245
43294,Surface Studio,Atlanta,1,2999,2999
43409,Surface Pro 4,Dallas,1,899,899
43586,Surface Book,Houston,5,1499,7495
43367,Surface Studio,Atlanta,4,2999,11996
43035,Surface Pro 4,Washington D.C.,5,899,4495
42865,Xbox One,Dallas,3,249,747
43172,Xbox One,Atlanta,4,249,996
43109,Surface Pro 4,Washington D.C.,4,899,3596
43011,Xbox One,Washington D.C.,2,249,498
43451,Surface Book,Atlanta,1,1499,1499
43199,Xbox One,Washington D.C.,3,249,747
43208,Xbox One,Dallas,4,249,996
43028,Xbox One,Tampa,5,249,1245
43715,Surface Book,Miami,5,1499,7495
43687,Xbox One,Atlanta,2,249,498
43306,Surface Book,Houston,2,1499,2998
43267,Surface Studio,Dallas,1,2999,2999
42790,Xbox One S,Atlanta,5,299,1495
43677,Surface Studio,Washington D.C.,2,2999,5998
43660,Surface Studio,Houston,1,2999,2999
43097,Surface Studio,Tampa,4,2999,11996
42936,Xbox One,Tampa,5,249,1245
42918,Surface Book,Dallas,1,1499,1499
43655,Xbox One,Atlanta,5,249,1245
43425,Surface Pro 4,Houston,2,899,1798
43747,Xbox One S,Tampa,1,299,299
43164,Xbox One,Houston,4,249,996
43612,Surface Pro 4,Dallas,5,899,4495
42988,Xbox One,Dallas,4,249,996
43679,Xbox One S,Dallas,5,299,1495
43694,Xbox One,Miami,2,249,498
42941,Xbox One S,Dallas,4,299,1196
42764,Surface Pro 4,Miami,5,899,4495
43087,Xbox One S,Washington D.C.,5,299,1495
43053,Xbox One S,Miami,4,299,1196
42836,Surface Book,Houston,4,1499,5996
43724,Xbox One S,Dallas,5,299,1495
43344,Surface Studio,Dallas,4,2999,11996
43624,Xbox One S,Tampa,4,299,1196
42997,Surface Studio,Miami,2,2999,5998
42835,Surface Studio,Atlanta,5,2999,14995
43388,Surface Studio,Atlanta,2,2999,5998
43260,Surface Pro 4,Dallas,3,899,2697
43277,Xbox One,Tampa,1,249,249
43312,Surface Pro 4,Washington D.C.,4,899,3596
43449,Surface Pro 4,Dallas,2,899,1798
42882,Xbox One S,Tampa,3,299,897
43650,Surface Pro 4,Dallas,5,899,4495
43413,Xbox One,Washington D.C.,3,249,747
43782,Surface Pro 4,Atlanta,1,899,899
43173,Xbox One S,Houston,2,299,598
43256,Surface Book,Dallas,3,1499,4497
43548,Surface Studio,Tampa,5,2999,14995
43807,Xbox One S,Dallas,3,299,897
43045,Surface Book,Houston,3,1499,4497
43812,Xbox One,Atlanta,5,249,1245
42891,Surface Book,Houston,5,1499,7495
43527,Surface Pro 4,Dallas,5,899,4495
43137,Surface Pro 4,Houston,2,899,1798
42901,Surface Book,Atlanta,4,1499,5996
42914,Xbox One S,Tampa,2,299,598
42961,Surface Studio,Atlanta,4,2999,11996
43106,Surface Studio,Dallas,2,2999,5998
43379,Xbox One,Atlanta,3,249,747
43216,Xbox One,Miami,1,249,249
43274,Surface Book,Atlanta,4,1499,5996
43678,Surface Pro 4,Miami,2,899,1798
43247,Surface Pro 4,Atlanta,1,899,899
43127,Surface Studio,Dallas,5,2999,14995
43446,Surface Studio,Tampa,3,2999,8997
43461,Xbox One S,Tampa,4,299,1196
43043,Xbox One S,Atlanta,5,299,1495
43097,Surface Pro 4,Miami,5,899,4495
43446,Xbox One,Miami,4,249,996
43390,Surface Pro 4,Miami,5,899,4495
43620,Surface Book,Houston,3,1499,4497
43176,Xbox One S,Tampa,4,299,1196
42934,Xbox One S,Atlanta,4,299,1196
43230,Surface Studio,Atlanta,5,2999,14995
43817,Surface Book,Dallas,1,1499,1499
43205,Surface Book,Miami,2,1499,2998
43374,Surface Pro 4,Tampa,4,899,3596
43376,Surface Studio,Houston,5,2999,14995
43616,Surface Book,Atlanta,5,1499,7495
42819,Surface Studio,Dallas,3,2999,8997
42910,Xbox One S,Tampa,1,299,299
43288,Surface Pro 4,Miami,5,899,4495
43291,Xbox One,Dallas,4,249,996
42747,Surface Studio,Atlanta,2,2999,5998
43365,Surface Book,Miami,5,1499,7495
43342,Xbox One S,Dallas,4,299,1196
43583,Surface Book,Tampa,4,1499,5996
43474,Xbox One,Houston,3,249,747
43553,Xbox One S,Houston,1,299,299
43435,Surface Studio,Houston,4,2999,11996
43001,Surface Book,Washington D.C.,1,1499,1499
43614,Surface Book,Miami,4,1499,5996
43021,Xbox One S,Dallas,5,299,1495
43393,Xbox One,Tampa,3,249,747
43220,Surface Pro 4,Tampa,4,899,3596
43037,Surface Pro 4,Atlanta,3,899,2697
43767,Xbox One S,Atlanta,5,299,1495
42806,Xbox One,Dallas,4,249,996
42816,Surface Book,Miami,5,1499,7495
43680,Surface Book,Tampa,4,1499,5996
43328,Xbox One,Houston,2,249,498
43728,Surface Book,Atlanta,4,1499,5996
43552,Surface Book,Houston,5,1499,7495
43342,Surface Pro 4,Miami,5,899,4495
43090,Surface Book,Atlanta,4,1499,5996
43499,Xbox One,Dallas,5,249,1245
43476,Surface Studio,Dallas,4,2999,11996
43103,Xbox One S,Miami,1,299,299
43806,Xbox One S,Tampa,1,299,299
43484,Surface Studio,Dallas,5,2999,14995
43272,Xbox One S,Dallas,3,299,897
43363,Xbox One S,Houston,1,299,299
42838,Surface Studio,Tampa,4,2999,11996
43230,Surface Pro 4,Dallas,5,899,4495
43315,Surface Studio,Tampa,4,2999,11996
43408,Surface Studio,Tampa,5,2999,14995
43317,Surface Book,Washington D.C.,5,1499,7495
43514,Xbox One S,Washington D.C.,1,299,299
42753,Xbox One S,Tampa,3,299,897
42853,Xbox One S,Dallas,5,299,1495
43402,Xbox One,Dallas,1,249,249
43374,Xbox One S,Houston,1,299,299
42957,Surface Book,Atlanta,1,1499,1499
42831,Surface Studio,Atlanta,4,2999,11996
43537,Surface Book,Houston,1,1499,1499
43121,Surface Book,Atlanta,4,1499,5996
43824,Surface Book,Washington D.C.,2,1499,2998
43378,Xbox One S,Atlanta,2,299,598
42892,Surface Book,Washington D.C.,4,1499,5996
43150,Surface Pro 4,Washington D.C.,2,899,1798
43498,Xbox One,Washington D.C.,5,249,1245
43097,Xbox One,Dallas,5,249,1245
43425,Surface Pro 4,Atlanta,5,899,4495
43376,Surface Pro 4,Atlanta,2,899,1798
43497,Surface Pro 4,Houston,4,899,3596
43729,Surface Book,Dallas,5,1499,7495
42885,Xbox One,Atlanta,2,249,498
43028,Surface Book,Miami,4,1499,5996
43236,Surface Studio,Houston,5,2999,14995
43050,Surface Pro 4,Atlanta,2,899,1798
42857,Surface Pro 4,Houston,3,899,2697
43274,Surface Book,Washington D.C.,4,1499,5996
43495,Xbox One S,Washington D.C.,2,299,598
43726,Xbox One S,Houston,1,299,299
43539,Xbox One S,Houston,5,299,1495
43009,Surface Studio,Washington D.C.,4,2999,11996
43403,Surface Studio,Atlanta,4,2999,11996
43338,Xbox One S,Atlanta,4,299,1196
42766,Xbox One S,Washington D.C.,1,299,299
43415,Xbox One,Atlanta,1,249,249
43216,Xbox One S,Dallas,4,299,1196
42956,Xbox One,Atlanta,4,249,996
43610,Surface Book,Dallas,3,1499,4497
43515,Surface Studio,Dallas,2,2999,5998
43309,Xbox One S,Tampa,4,299,1196
42853,Surface Book,Dallas,2,1499,2998
42818,Surface Book,Miami,2,1499,2998
43340,Surface Book,Dallas,3,1499,4497
43643,Xbox One,Houston,5,249,1245
43830,Surface Pro 4,Miami,1,899,899
43402,Xbox One,Dallas,5,249,1245
43429,Xbox One S,Atlanta,2,299,598
42990,Surface Book,Dallas,5,1499,7495
43790,Xbox One S,Tampa,1,299,299
43476,Xbox One S,Washington D.C.,3,299,897
43176,Xbox One S,Miami,5,299,1495
42787,Xbox One S,Miami,4,299,1196
43038,Surface Book,Dallas,1,1499,1499
42895,Surface Pro 4,Dallas,1,899,899
43757,Surface Pro 4,Houston,2,899,1798
42820,Surface Studio,Atlanta,4,2999,11996
43562,Surface Studio,Dallas,2,2999,5998
42856,Surface Studio,Atlanta,4,2999,11996
42764,Surface Studio,Dallas,4,2999,11996
43180,Xbox One S,Houston,2,299,598
43065,Surface Studio,Atlanta,1,2999,2999
43086,Surface Pro 4,Miami,1,899,899
43150,Xbox One S,Houston,5,299,1495
42976,Surface Book,Houston,5,1499,7495
43329,Surface Studio,Washington D.C.,1,2999,2999
43165,Surface Pro 4,Miami,2,899,1798
43706,Xbox One S,Houston,3,299,897
42978,Surface Pro 4,Miami,4,899,3596
43149,Surface Book,Washington D.C.,3,1499,4497
43458,Surface Studio,Washington D.C.,5,2999,14995
43041,Xbox One S,Atlanta,2,299,598
43793,Surface Book,Dallas,1,1499,1499
42982,Xbox One,Washington D.C.,1,249,249
42821,Surface Pro 4,Tampa,4,899,3596
42899,Surface Book,Houston,2,1499,2998
43100,Surface Studio,Miami,3,2999,8997
43469,Surface Studio,Miami,5,2999,14995
43811,Surface Book,Miami,5,1499,7495
43236,Xbox One S,Dallas,3,299,897
43197,Surface Studio,Washington D.C.,2,2999,5998
43797,Surface Studio,Atlanta,2,2999,5998
43455,Surface Studio,Miami,5,2999,14995
43377,Xbox One,Washington D.C.,1,249,249
43509,Xbox One S,Atlanta,4,299,1196
43321,Surface Studio,Washington D.C.,2,2999,5998
43014,Surface Book,Dallas,2,1499,2998
42755,Surface Pro 4,Miami,2,899,1798
43264,Surface Pro 4,Washington D.C.,2,899,1798
43594,Xbox One S,Washington D.C.,4,299,1196
43607,Xbox One,Dallas,1,249,249
42904,Surface Studio,Miami,1,2999,2999
43074,Xbox One S,Tampa,4,299,1196
43194,Xbox One S,Tampa,2,299,598
43642,Surface Pro 4,Miami,4,899,3596
43165,Surface Pro 4,Tampa,2,899,1798
43135,Surface Book,Dallas,3,1499,4497
43087,Surface Pro 4,Dallas,2,899,1798
43566,Xbox One S,Atlanta,1,299,299
42961,Surface Pro 4,Washington D.C.,2,899,1798
42956,Surface Studio,Atlanta,2,2999,5998
42946,Xbox One S,Dallas,4,299,1196
43679,Surface Pro 4,Atlanta,5,899,4495
42917,Xbox One S,Atlanta,5,299,1495
42921,Surface Pro 4,Dallas,3,899,2697
42762,Surface Studio,Dallas,2,2999,5998
43793,Surface Studio,Atlanta,3,2999,8997
43070,Surface Book,Dallas,3,1499,4497
43621,Surface Studio,Houston,5,2999,14995
43325,Surface Studio,Tampa,2,2999,5998
42874,Surface Studio,Miami,5,2999,14995
43126,Xbox One S,Tampa,1,299,299
43387,Surface Pro 4,Miami,4,899,3596
42906,Surface Book,Washington D.C.,5,1499,7495
42995,Xbox One,Houston,5,249,1245
42774,Xbox One S,Dallas,1,299,299
43765,Surface Studio,Atlanta,5,2999,14995
43385,Xbox One,Atlanta,4,249,996
42797,Surface Book,Miami,1,1499,1499
43253,Xbox One S,Atlanta,1,299,299
43642,Xbox One,Tampa,3,249,747
43044,Xbox One S,Miami,1,299,299
43124,Surface Pro 4,Miami,2,899,1798
42915,Xbox One,Dallas,5,249,1245
43346,Surface Book,Atlanta,5,1499,7495
43568,Xbox One,Atlanta,5,249,1245
43067,Xbox One,Tampa,2,249,498
43721,Surface Studio,Washington D.C.,2,2999,5998
42797,Xbox One,Miami,5,249,1245
43786,Surface Studio,Atlanta,5,2999,14995
43194,Xbox One S,Dallas,4,299,1196
43628,Surface Studio,Miami,4,2999,11996
43095,Xbox One,Washington D.C.,4,249,996
43380,Surface Book,Atlanta,2,1499,2998
43337,Xbox One,Dallas,2,249,498
43808,Xbox One S,Dallas,4,299,1196
42933,Surface Studio,Dallas,5,2999,14995
42932,Surface Book,Washington D.C.,3,1499,4497
42900,Xbox One S,Atlanta,3,299,897
43114,Surface Pro 4,Tampa,3,899,2697
43747,Xbox One,Washington D.C.,2,249,498
43087,Surface Pro 4,Miami,2,899,1798
43679,Surface Studio,Houston,1,2999,2999
43702,Surface Pro 4,Miami,2,899,1798
43579,Surface Book,Washington D.C.,2,1499,2998
43199,Surface Pro 4,Atlanta,1,899,899
43352,Xbox One,Miami,3,249,747
42976,Surface Book,Miami,4,1499,5996
43345,Xbox One S,Miami,4,299,1196
43274,Xbox One S,Dallas,1,299,299
43801,Surface Studio,Houston,2,2999,5998
42757,Surface Pro 4,Dallas,4,899,3596
43088,Surface Studio,Tampa,5,2999,14995
43734,Surface Pro 4,Atlanta,4,899,3596
43311,Xbox One S,Tampa,1,299,299
43103,Surface Studio,Miami,1,2999,2999
43553,Xbox One,Atlanta,1,249,249
42796,Xbox One S,Washington D.C.,4,299,1196
43176,Surface Pro 4,Houston,4,899,3596
43194,Surface Pro 4,Houston,2,899,1798
43420,Xbox One S,Houston,2,299,598
42918,Xbox One S,Atlanta,1,299,299
43711,Xbox One S,Tampa,5,299,1495
43396,Xbox One,Tampa,3,249,747
43562,Surface Book,Atlanta,2,1499,2998
43654,Surface Pro 4,Tampa,4,899,3596
43062,Surface Studio,Atlanta,1,2999,2999
43385,Surface Book,Miami,2,1499,2998
42857,Surface Book,Houston,4,1499,5996
42975,Surface Book,Dallas,4,1499,5996
43309,Xbox One,Washington D.C.,2,249,498
43205,Xbox One S,Tampa,2,299,598
43577,Surface Pro 4,Miami,2,899,1798
42985,Surface Studio,Tampa,2,2999,5998
43354,Surface Pro 4,Washington D.C.,4,899,3596
43444,Surface Studio,Washington D.C.,3,2999,8997
43540,Surface Book,Tampa,4,1499,5996
42853,Xbox One S,Tampa,4,299,1196
43764,Xbox One S,Houston,3,299,897
43389,Surface Book,Washington D.C.,2,1499,2998
43485,Surface Book,Houston,1,1499,1499
43613,Xbox One S,Houston,5,299,1495
42933,Xbox One,Washington D.C.,5,249,1245
43750,Surface Pro 4,Atlanta,1,899,899
43669,Xbox One S,Houston,3,299,897
42913,Surface Pro 4,Atlanta,1,899,899
43784,Surface Book,Dallas,3,1499,4497
43784,Surface Pro 4,Houston,4,899,3596
42803,Surface Pro 4,Washington D.C.,5,899,4495
42869,Xbox One S,Tampa,1,299,299
42885,Surface Pro 4,Dallas,2,899,1798
43208,Xbox One S,Atlanta,4,299,1196
43391,Xbox One S,Washington D.C.,2,299,598
43207,Surface Pro 4,Houston,5,899,4495
43145,Xbox One,Houston,4,249,996
42791,Xbox One,Atlanta,2,249,498
43482,Surface Pro 4,Washington D.C.,1,899,899
43691,Surface Pro 4,Tampa,2,899,1798
42988,Surface Studio,Washington D.C.,2,2999,5998
43241,Surface Book,Washington D.C.,3,1499,4497
43138,Xbox One S,Atlanta,2,299,598
42925,Surface Pro 4,Tampa,4,899,3596
42917,Xbox One,Miami,3,249,747
43638,Xbox One S,Miami,4,299,1196
43609,Surface Studio,Houston,1,2999,2999
42809,Surface Pro 4,Houston,2,899,1798
43015,Surface Book,Washington D.C.,3,1499,4497
43126,Surface Pro 4,Dallas,4,899,3596
42875,Xbox One,Houston,4,249,996
43759,Surface Pro 4,Atlanta,2,899,1798
42825,Surface Studio,Houston,3,2999,8997
43007,Xbox One,Atlanta,2,249,498
42875,Surface Book,Houston,1,1499,1499
42744,Surface Book,Houston,5,1499,7495
43357,Xbox One,Atlanta,4,249,996
43431,Xbox One,Houston,5,249,1245
43527,Xbox One S,Houston,2,299,598
43047,Surface Pro 4,Miami,1,899,899
43281,Xbox One S,Miami,4,299,1196
43726,Xbox One,Dallas,2,249,498
43054,Xbox One,Tampa,1,249,249
43221,Xbox One,Washington D.C.,3,249,747
42946,Surface Studio,Dallas,1,2999,2999
42739,Surface Studio,Washington D.C.,1,2999,2999
42832,Surface Studio,Houston,4,2999,11996
42936,Surface Pro 4,Tampa,3,899,2697
43260,Surface Book,Houston,3,1499,4497
43063,Surface Book,Dallas,4,1499,5996
43375,Xbox One,Miami,2,249,498
43509,Xbox One,Miami,5,249,1245
43728,Surface Studio,Dallas,4,2999,11996
43092,Surface Pro 4,Tampa,2,899,1798
43646,Xbox One,Atlanta,4,249,996
43409,Xbox One,Tampa,1,249,249
43286,Xbox One S,Houston,1,299,299
43623,Surface Pro 4,Houston,4,899,3596
43229,Surface Pro 4,Dallas,5,899,4495
43819,Surface Pro 4,Tampa,4,899,3596
43334,Xbox One S,Miami,3,299,897
42997,Surface Book,Atlanta,3,1499,4497
42781,Xbox One S,Dallas,5,299,1495
43117,Surface Book,Tampa,3,1499,4497
43071,Surface Book,Washington D.C.,3,1499,4497
43576,Surface Studio,Miami,5,2999,14995
42813,Xbox One,Atlanta,3,249,747
43784,Xbox One,Atlanta,5,249,1245
43827,Surface Pro 4,Houston,1,899,899
42740,Surface Book,Houston,5,1499,7495
43565,Surface Pro 4,Tampa,1,899,899
43639,Xbox One,Miami,3,249,747
43661,Xbox One S,Tampa,2,299,598
43603,Xbox One,Atlanta,1,249,249
43824,Surface Pro 4,Dallas,3,899,2697
42957,Xbox One,Miami,1,249,249
42889,Surface Pro 4,Tampa,3,899,2697
43642,Xbox One,Dallas,4,249,996
43791,Surface Book,Atlanta,4,1499,5996
43322,Surface Book,Tampa,3,1499,4497
43567,Surface Pro 4,Washington D.C.,4,899,3596
43284,Surface Book,Houston,5,1499,7495
43611,Surface Book,Atlanta,1,1499,1499
43648,Xbox One S,Atlanta,5,299,1495
43521,Xbox One,Tampa,1,249,249
42971,Xbox One S,Dallas,1,299,299
43306,Xbox One S,Dallas,3,299,897
43401,Surface Pro 4,Dallas,2,899,1798
43714,Surface Studio,Washington D.C.,1,2999,2999
43330,Surface Studio,Washington D.C.,3,2999,8997
42753,Surface Pro 4,Atlanta,2,899,1798
43456,Xbox One S,Atlanta,4,299,1196
43057,Xbox One S,Washington D.C.,4,299,1196
43492,Xbox One S,Dallas,3,299,897
43185,Surface Book,Atlanta,3,1499,4497
43185,Xbox One S,Dallas,4,299,1196
43249,Xbox One,Tampa,3,249,747
43297,Surface Studio,Tampa,4,2999,11996
43098,Xbox One S,Dallas,4,299,1196
42767,Xbox One S,Houston,1,299,299
43799,Xbox One,Tampa,1,249,249
43387,Surface Studio,Washington D.C.,3,2999,8997
43335,Surface Book,Washington D.C.,3,1499,4497
43717,Xbox One,Atlanta,1,249,249
43686,Xbox One,Miami,5,249,1245
42813,Xbox One S,Washington D.C.,1,299,299
43538,Surface Book,Atlanta,4,1499,5996
43257,Surface Studio,Tampa,1,2999,2999
43299,Xbox One,Tampa,5,249,1245
43171,Surface Book,Washington D.C.,4,1499,5996
43579,Surface Pro 4,Dallas,2,899,1798
43578,Surface Pro 4,Dallas,5,899,4495
43095,Xbox One S,Houston,1,299,299
42793,Surface Pro 4,Tampa,2,899,1798
43229,Surface Pro 4,Dallas,3,899,2697
43182,Surface Book,Houston,4,1499,5996
43766,Surface Pro 4,Dallas,4,899,3596
43640,Surface Studio,Houston,1,2999,2999
43126,Surface Book,Dallas,3,1499,4497
43394,Surface Studio,Houston,1,2999,2999
43352,Xbox One S,Houston,5,299,1495
43160,Surface Studio,Tampa,3,2999,8997
42741,Surface Book,Washington D.C.,3,1499,4497
43480,Xbox One,Tampa,2,249,498
43209,Surface Studio,Miami,4,2999,11996
43673,Surface Book,Atlanta,2,1499,2998
43574,Surface Pro 4,Dallas,2,899,1798
43062,Surface Book,Miami,2,1499,2998
43271,Xbox One S,Dallas,2,299,598
43147,Surface Book,Tampa,5,1499,7495
43534,Surface Book,Miami,2,1499,2998
42905,Xbox One S,Atlanta,3,299,897
42965,Surface Studio,Atlanta,4,2999,11996
42778,Surface Studio,Tampa,5,2999,14995
42979,Surface Pro 4,Houston,5,899,4495
42961,Xbox One S,Dallas,2,299,598
43530,Surface Pro 4,Washington D.C.,3,899,2697
43795,Surface Book,Washington D.C.,1,1499,1499
43250,Surface Pro 4,Atlanta,1,899,899
42822,Surface Pro 4,Houston,5,899,4495
42885,Surface Book,Dallas,5,1499,7495
43392,Surface Pro 4,Dallas,2,899,1798
43188,Xbox One S,Houston,5,299,1495
43583,Surface Studio,Dallas,5,2999,14995
43628,Xbox One,Tampa,4,249,996
43550,Surface Pro 4,Washington D.C.,5,899,4495
42874,Xbox One,Tampa,3,249,747
42834,Surface Book,Miami,1,1499,1499
43800,Surface Book,Houston,3,1499,4497
43011,Xbox One,Washington D.C.,2,249,498
42755,Surface Pro 4,Dallas,3,899,2697
42884,Xbox One S,Houston,4,299,1196
43751,Xbox One,Houston,1,249,249
43427,Xbox One S,Washington D.C.,5,299,1495
43687,Xbox One S,Washington D.C.,4,299,1196
42769,Surface Pro 4,Houston,5,899,4495
43549,Xbox One,Houston,4,249,996
42778,Xbox One,Houston,2,249,498
43155,Surface Studio,Tampa,3,2999,8997
43083,Surface Pro 4,Tampa,3,899,2697
43503,Xbox One,Tampa,4,249,996
42763,Surface Studio,Atlanta,1,2999,2999
43546,Xbox One S,Miami,1,299,299
42912,Xbox One,Atlanta,1,249,249
43334,Surface Book,Tampa,4,1499,5996
43230,Surface Pro 4,Atlanta,4,899,3596
43695,Xbox One,Houston,3,249,747
