Date	Item	Store	Units Sold	Unit Price	Sales Amount
42825	Surface Book	San Diego	5	1499	7495
43260	Surface Studio	San Diego	1	2999	2999
43591	Surface Pro 4	Los Angeles	4	899	3596
43619	Surface Pro 4	Seattle	5	899	4495
42948	Surface Book	Los Angeles	4	1499	5996
42770	Surface Studio	Seattle	2	2999	5998
43141	Surface Book	San Francisco	2	1499	2998
43204	Xbox One	Seattle	3	249	747
43167	Surface Studio	Los Angeles	1	2999	2999
43333	Xbox One S	San Diego	2	299	598
43272	Surface Book	Phoenix	2	1499	2998
43257	Surface Studio	San Francisco	4	2999	11996
43512	Xbox One	San Diego	5	249	1245
42937	Surface Studio	Los Angeles	1	2999	2999
43402	Xbox One S	San Diego	2	299	598
43341	Xbox One S	San Francisco	2	299	598
42917	Surface Pro 4	San Francisco	3	899	2697
43187	Xbox One	Los Angeles	3	249	747
43343	Xbox One S	San Diego	4	299	1196
43360	Surface Pro 4	Seattle	3	899	2697
43502	Xbox One	San Diego	3	249	747
43041	Surface Book	Seattle	1	1499	1499
43296	Xbox One S	San Diego	5	299	1495
43019	Xbox One	Los Angeles	2	249	498
42919	Surface Book	San Francisco	2	1499	2998
42918	Surface Pro 4	Los Angeles	5	899	4495
43139	Surface Pro 4	Seattle	3	899	2697
43200	Surface Pro 4	Phoenix	4	899	3596
42830	Xbox One S	San Diego	2	299	598
42797	Surface Studio	Los Angeles	1	2999	2999
43641	Surface Pro 4	Los Angeles	2	899	1798
43656	Surface Pro 4	Phoenix	1	899	899
43256	Xbox One S	San Francisco	1	299	299
43101	Xbox One	San Diego	2	249	498
43067	Xbox One	San Diego	3	249	747
43091	Surface Pro 4	Los Angeles	5	899	4495
43379	Surface Studio	Seattle	5	2999	14995
42963	Xbox One	Phoenix	4	249	996
43339	Xbox One S	San Francisco	2	299	598
43816	Surface Studio	Seattle	1	2999	2999
42862	Surface Pro 4	San Francisco	3	899	2697
42953	Surface Pro 4	San Francisco	4	899	3596
43271	Surface Book	Phoenix	5	1499	7495
43748	Surface Studio	Los Angeles	2	2999	5998
42927	Xbox One	San Francisco	3	249	747
43431	Surface Pro 4	Phoenix	1	899	899
43100	Xbox One	Phoenix	4	249	996
43726	Surface Pro 4	Seattle	3	899	2697
43648	Surface Book	Los Angeles	1	1499	1499
43408	Xbox One	San Francisco	1	249	249
43642	Surface Pro 4	Phoenix	3	899	2697
43486	Xbox One S	Seattle	3	299	897
43678	Surface Book	San Francisco	2	1499	2998
43531	Surface Book	San Diego	4	1499	5996
43307	Surface Pro 4	Seattle	1	899	899
43446	Surface Studio	San Diego	5	2999	14995
43412	Surface Book	San Francisco	5	1499	7495
43247	Surface Book	San Diego	4	1499	5996
43697	Surface Studio	Los Angeles	1	2999	2999
43753	Surface Book	Seattle	1	1499	1499
42904	Xbox One	San Diego	3	249	747
43130	Xbox One S	Phoenix	5	299	1495
42803	Xbox One	Phoenix	3	249	747
42775	Surface Pro 4	San Francisco	3	899	2697
42975	Surface Book	San Diego	1	1499	1499
43160	Surface Pro 4	San Francisco	5	899	4495
43102	Surface Book	San Francisco	4	1499	5996
42806	Xbox One S	San Francisco	5	299	1495
43024	Surface Studio	Phoenix	4	2999	11996
43573	Surface Pro 4	Los Angeles	2	899	1798
43379	Surface Studio	San Diego	2	2999	5998
43471	Surface Pro 4	Los Angeles	1	899	899
43296	Xbox One S	Phoenix	1	299	299
43067	Xbox One	Los Angeles	4	249	996
42763	Xbox One S	San Diego	4	299	1196
43717	Xbox One	Phoenix	4	249	996
43234	Surface Studio	San Diego	2	2999	5998
43541	Xbox One	San Diego	2	249	498
43250	Xbox One	Phoenix	1	249	249
43195	Surface Book	Los Angeles	5	1499	7495
43009	Surface Studio	Los Angeles	3	2999	8997
42940	Xbox One	San Diego	2	249	498
43432	Xbox One S	Phoenix	1	299	299
43329	Surface Pro 4	San Diego	4	899	3596
43645	Xbox One S	Phoenix	3	299	897
42773	Xbox One	San Francisco	1	249	249
43809	Surface Pro 4	San Diego	1	899	899
43627	Surface Pro 4	San Francisco	1	899	899
43221	Xbox One S	San Diego	4	299	1196
43352	Surface Book	Phoenix	1	1499	1499
42981	Surface Pro 4	San Diego	1	899	899
43126	Surface Pro 4	San Diego	3	899	2697
42836	Xbox One S	Los Angeles	4	299	1196
43298	Xbox One S	Los Angeles	5	299	1495
43748	Surface Studio	Seattle	5	2999	14995
43296	Surface Studio	Seattle	4	2999	11996
42743	Surface Studio	Seattle	1	2999	2999
43592	Surface Studio	Phoenix	5	2999	14995
43327	Surface Pro 4	Los Angeles	1	899	899
43712	Xbox One S	Los Angeles	3	299	897
43713	Surface Pro 4	Los Angeles	2	899	1798
43829	Surface Book	Phoenix	2	1499	2998
43096	Xbox One S	Phoenix	5	299	1495
43776	Surface Pro 4	Phoenix	5	899	4495
43139	Xbox One S	Seattle	2	299	598
43139	Surface Studio	San Francisco	5	2999	14995
43275	Surface Book	Los Angeles	3	1499	4497
43636	Surface Pro 4	Seattle	5	899	4495
42933	Surface Studio	Phoenix	2	2999	5998
43792	Xbox One S	Phoenix	2	299	598
43470	Surface Studio	Los Angeles	1	2999	2999
43181	Xbox One	Los Angeles	4	249	996
43815	Surface Book	San Francisco	5	1499	7495
43719	Surface Book	San Francisco	4	1499	5996
43711	Xbox One	Seattle	2	249	498
43561	Surface Pro 4	Los Angeles	2	899	1798
43016	Surface Book	Phoenix	4	1499	5996
42804	Surface Pro 4	San Francisco	3	899	2697
43216	Xbox One	San Francisco	2	249	498
43756	Surface Book	Seattle	1	1499	1499
42879	Xbox One S	Phoenix	4	299	1196
42932	Surface Book	Phoenix	2	1499	2998
43314	Surface Studio	San Diego	3	2999	8997
42991	Surface Pro 4	Los Angeles	1	899	899
43264	Surface Studio	Phoenix	5	2999	14995
43817	Xbox One S	Seattle	4	299	1196
43077	Surface Book	San Diego	1	1499	1499
43469	Surface Pro 4	San Francisco	3	899	2697
43161	Xbox One	Seattle	5	249	1245
42848	Xbox One	Seattle	2	249	498
43210	Xbox One S	San Diego	2	299	598
43004	Surface Pro 4	Seattle	1	899	899
43541	Xbox One	Phoenix	4	249	996
42866	Surface Pro 4	San Francisco	3	899	2697
42822	Xbox One	Phoenix	1	249	249
43083	Surface Book	Los Angeles	4	1499	5996
43142	Surface Studio	Seattle	2	2999	5998
43650	Surface Book	Phoenix	5	1499	7495
43500	Surface Book	Phoenix	2	1499	2998
42783	Xbox One S	San Diego	4	299	1196
42980	Surface Book	San Diego	4	1499	5996
43190	Surface Pro 4	Seattle	5	899	4495
43811	Surface Book	Phoenix	4	1499	5996
43509	Xbox One	San Diego	1	249	249
43606	Surface Pro 4	Seattle	1	899	899
42759	Xbox One S	Seattle	3	299	897
43222	Surface Studio	Phoenix	1	2999	2999
43001	Surface Pro 4	Los Angeles	5	899	4495
43212	Surface Studio	San Francisco	2	2999	5998
43172	Surface Book	Seattle	4	1499	5996
43482	Xbox One	San Diego	5	249	1245
43177	Xbox One	Phoenix	2	249	498
42897	Surface Studio	Los Angeles	1	2999	2999
42753	Xbox One	Seattle	1	249	249
43293	Surface Book	San Francisco	1	1499	1499
43662	Xbox One S	Seattle	4	299	1196
43656	Xbox One S	Phoenix	4	299	1196
43783	Xbox One	Los Angeles	2	249	498
43302	Surface Studio	Phoenix	2	2999	5998
43273	Surface Studio	Seattle	1	2999	2999
42925	Surface Book	San Diego	5	1499	7495
43818	Surface Book	Los Angeles	3	1499	4497
43263	Surface Studio	Phoenix	2	2999	5998
42876	Surface Pro 4	Los Angeles	1	899	899
43062	Xbox One	Seattle	1	249	249
43338	Surface Book	San Diego	2	1499	2998
43486	Surface Book	Phoenix	5	1499	7495
43174	Surface Book	Phoenix	4	1499	5996
43767	Surface Studio	San Diego	5	2999	14995
43497	Surface Pro 4	Seattle	4	899	3596
43136	Surface Studio	Seattle	5	2999	14995
43807	Xbox One S	Los Angeles	4	299	1196
43493	Xbox One S	Seattle	5	299	1495
43045	Surface Pro 4	San Diego	3	899	2697
43357	Surface Pro 4	Seattle	1	899	899
43276	Surface Studio	San Diego	1	2999	2999
43033	Surface Studio	San Diego	2	2999	5998
43751	Surface Pro 4	Seattle	3	899	2697
43464	Surface Pro 4	Phoenix	5	899	4495
43328	Surface Pro 4	Phoenix	1	899	899
43614	Xbox One	Los Angeles	1	249	249
42982	Surface Studio	San Francisco	3	2999	8997
43029	Surface Studio	Los Angeles	5	2999	14995
43749	Surface Book	San Diego	1	1499	1499
43647	Xbox One S	Seattle	4	299	1196
42967	Surface Studio	Phoenix	5	2999	14995
43223	Surface Book	Los Angeles	2	1499	2998
42790	Xbox One	San Francisco	2	249	498
43017	Surface Pro 4	Phoenix	5	899	4495
43728	Xbox One	Los Angeles	4	249	996
43541	Xbox One	San Diego	4	249	996
42857	Surface Studio	Seattle	4	2999	11996
43772	Surface Studio	San Diego	3	2999	8997
43282	Surface Pro 4	Seattle	5	899	4495
43207	Surface Book	Los Angeles	3	1499	4497
43710	Xbox One	Phoenix	1	249	249
42898	Surface Studio	Phoenix	5	2999	14995
42981	Surface Pro 4	Los Angeles	4	899	3596
42823	Surface Pro 4	Phoenix	4	899	3596
43457	Xbox One S	Seattle	5	299	1495
43688	Xbox One	Los Angeles	1	249	249
42737	Surface Pro 4	Phoenix	5	899	4495
43748	Xbox One	Seattle	2	249	498
42883	Surface Book	Los Angeles	1	1499	1499
42964	Xbox One S	San Diego	1	299	299
42995	Xbox One S	Los Angeles	3	299	897
42845	Surface Book	Phoenix	1	1499	1499
42736	Surface Studio	San Francisco	4	2999	11996
43681	Surface Book	Phoenix	3	1499	4497
43411	Surface Book	Los Angeles	1	1499	1499
43625	Surface Book	San Francisco	5	1499	7495
43664	Surface Book	Seattle	2	1499	2998
43304	Surface Book	Phoenix	1	1499	1499
43274	Xbox One	Phoenix	1	249	249
43272	Surface Pro 4	Seattle	5	899	4495
43117	Surface Studio	Seattle	1	2999	2999
42787	Xbox One S	Seattle	5	299	1495
42775	Xbox One S	Los Angeles	4	299	1196
43736	Xbox One S	Seattle	4	299	1196
43744	Surface Studio	San Francisco	2	2999	5998
43505	Surface Book	Seattle	3	1499	4497
43205	Surface Pro 4	San Francisco	5	899	4495
43737	Surface Pro 4	Seattle	3	899	2697
43522	Surface Pro 4	San Francisco	5	899	4495
43411	Xbox One	San Diego	2	249	498
43364	Surface Studio	Phoenix	4	2999	11996
43572	Surface Studio	Seattle	3	2999	8997
43611	Surface Pro 4	San Diego	4	899	3596
43110	Xbox One S	Los Angeles	4	299	1196
43474	Surface Pro 4	Phoenix	3	899	2697
43665	Surface Studio	Los Angeles	4	2999	11996
42774	Xbox One	San Diego	1	249	249
43784	Surface Studio	Phoenix	3	2999	8997
43486	Xbox One S	San Francisco	4	299	1196
43609	Xbox One S	Seattle	5	299	1495
43500	Surface Studio	San Diego	3	2999	8997
43197	Surface Studio	San Diego	4	2999	11996
43220	Surface Studio	Phoenix	1	2999	2999
42770	Surface Book	San Francisco	3	1499	4497
43481	Surface Book	San Diego	2	1499	2998
43814	Xbox One S	Phoenix	2	299	598
42925	Surface Studio	Seattle	2	2999	5998
43828	Xbox One S	Seattle	5	299	1495
43308	Xbox One	San Diego	3	249	747
43636	Xbox One S	Phoenix	5	299	1495
42840	Xbox One S	San Diego	4	299	1196
43829	Xbox One	San Diego	2	249	498
43248	Xbox One S	Seattle	2	299	598
42788	Xbox One S	San Diego	5	299	1495
42924	Xbox One	Phoenix	2	249	498
42891	Surface Studio	San Francisco	2	2999	5998
43346	Xbox One	San Diego	4	249	996
43237	Surface Studio	Phoenix	3	2999	8997
43354	Surface Studio	San Francisco	2	2999	5998
43716	Surface Book	San Diego	5	1499	7495
43732	Surface Studio	Phoenix	4	2999	11996
43452	Surface Studio	San Diego	4	2999	11996
43545	Xbox One S	San Francisco	1	299	299
43087	Xbox One S	San Francisco	5	299	1495
42756	Xbox One	San Diego	1	249	249
43820	Surface Pro 4	Los Angeles	2	899	1798
43737	Xbox One S	Phoenix	5	299	1495
43617	Surface Pro 4	Los Angeles	3	899	2697
43395	Xbox One	San Francisco	2	249	498
42770	Surface Book	San Diego	2	1499	2998
43586	Surface Pro 4	San Francisco	1	899	899
43149	Xbox One	Phoenix	1	249	249
43775	Surface Pro 4	San Francisco	2	899	1798
42841	Xbox One S	Seattle	5	299	1495
43041	Surface Pro 4	San Diego	4	899	3596
43571	Surface Book	San Francisco	4	1499	5996
43314	Xbox One	Seattle	2	249	498
42980	Xbox One	Phoenix	1	249	249
43215	Xbox One	Seattle	4	249	996
42743	Surface Pro 4	San Francisco	4	899	3596
43011	Xbox One	Los Angeles	4	249	996
43739	Surface Pro 4	Phoenix	4	899	3596
42927	Surface Pro 4	San Diego	1	899	899
43656	Xbox One S	Phoenix	1	299	299
43611	Surface Pro 4	San Diego	2	899	1798
43293	Surface Studio	San Francisco	1	2999	2999
43567	Surface Studio	Phoenix	3	2999	8997
43302	Surface Pro 4	San Francisco	1	899	899
43077	Surface Pro 4	Phoenix	1	899	899
43339	Surface Pro 4	San Francisco	2	899	1798
43346	Surface Studio	San Francisco	5	2999	14995
42896	Surface Studio	Phoenix	3	2999	8997
42900	Surface Pro 4	Phoenix	1	899	899
42792	Xbox One	San Diego	3	249	747
43229	Surface Book	Los Angeles	1	1499	1499
43426	Xbox One	San Francisco	5	249	1245
42807	Surface Studio	San Diego	1	2999	2999
42948	Xbox One	Phoenix	3	249	747
42780	Surface Pro 4	Phoenix	2	899	1798
43282	Surface Pro 4	Seattle	5	899	4495
43269	Surface Book	Los Angeles	5	1499	7495
43340	Xbox One S	Phoenix	2	299	598
43097	Xbox One	Seattle	4	249	996
43093	Surface Studio	Seattle	3	2999	8997
42932	Surface Pro 4	Phoenix	3	899	2697
43679	Xbox One S	Los Angeles	2	299	598
43175	Surface Studio	San Francisco	5	2999	14995
43457	Surface Studio	San Diego	1	2999	2999
43779	Xbox One S	Los Angeles	5	299	1495
43073	Surface Pro 4	Los Angeles	2	899	1798
43527	Xbox One S	San Francisco	4	299	1196
43327	Surface Book	San Francisco	3	1499	4497
43178	Surface Pro 4	Phoenix	4	899	3596
42805	Surface Pro 4	San Diego	1	899	899
43822	Surface Studio	Los Angeles	3	2999	8997
43793	Surface Book	San Francisco	4	1499	5996
42984	Xbox One	San Francisco	5	249	1245
42761	Surface Book	San Diego	4	1499	5996
43482	Surface Studio	San Diego	1	2999	2999
43494	Xbox One	Seattle	5	249	1245
43182	Surface Studio	San Francisco	1	2999	2999
42965	Surface Book	Seattle	2	1499	2998
42904	Surface Pro 4	San Diego	2	899	1798
42828	Xbox One	San Francisco	1	249	249
43363	Xbox One S	Los Angeles	5	299	1495
43669	Surface Pro 4	Los Angeles	2	899	1798
42923	Xbox One S	Phoenix	4	299	1196
43391	Surface Book	Los Angeles	2	1499	2998
43445	Surface Studio	Seattle	1	2999	2999
42907	Surface Book	San Francisco	1	1499	1499
43254	Xbox One	Los Angeles	5	249	1245
43701	Xbox One S	Phoenix	2	299	598
43768	Surface Book	Seattle	2	1499	2998
43212	Surface Book	Phoenix	1	1499	1499
43363	Surface Studio	San Francisco	2	2999	5998
43144	Surface Studio	Phoenix	1	2999	2999
43196	Surface Studio	San Diego	5	2999	14995
43499	Surface Pro 4	Phoenix	2	899	1798
43509	Surface Studio	San Francisco	4	2999	11996
43040	Surface Pro 4	Seattle	3	899	2697
42929	Xbox One	Los Angeles	2	249	498
43270	Xbox One S	San Diego	2	299	598
43737	Surface Studio	San Diego	1	2999	2999
42817	Surface Book	Phoenix	5	1499	7495
43062	Surface Studio	San Diego	5	2999	14995
43641	Surface Studio	Seattle	1	2999	2999
43634	Surface Studio	Los Angeles	4	2999	11996
42763	Surface Book	Phoenix	3	1499	4497
43559	Surface Studio	Los Angeles	5	2999	14995
42810	Surface Pro 4	Seattle	4	899	3596
43231	Surface Pro 4	Phoenix	5	899	4495
43127	Surface Pro 4	San Francisco	1	899	899
43501	Surface Pro 4	Phoenix	2	899	1798
42932	Xbox One	Los Angeles	5	249	1245
43215	Surface Book	Seattle	3	1499	4497
43182	Xbox One S	Seattle	4	299	1196
43395	Xbox One S	Los Angeles	3	299	897
43436	Surface Studio	Los Angeles	2	2999	5998
43553	Surface Pro 4	Seattle	5	899	4495
43338	Xbox One S	San Francisco	1	299	299
42796	Surface Book	San Francisco	2	1499	2998
43482	Xbox One	Seattle	3	249	747
43552	Xbox One S	Seattle	3	299	897
42929	Xbox One S	San Francisco	3	299	897
43019	Surface Studio	Phoenix	1	2999	2999
43435	Surface Pro 4	Seattle	2	899	1798
43635	Xbox One	Los Angeles	4	249	996
42776	Xbox One	Los Angeles	1	249	249
43460	Xbox One S	Los Angeles	3	299	897
42959	Surface Book	Seattle	2	1499	2998
43461	Surface Book	San Diego	4	1499	5996
43432	Surface Studio	Phoenix	1	2999	2999
43686	Surface Pro 4	San Francisco	1	899	899
43374	Surface Book	Seattle	4	1499	5996
42846	Xbox One S	Los Angeles	4	299	1196
43812	Xbox One S	San Diego	1	299	299
43591	Surface Pro 4	Phoenix	3	899	2697
43608	Surface Studio	Seattle	4	2999	11996
42904	Xbox One S	Los Angeles	1	299	299
43492	Xbox One	Phoenix	1	249	249
43282	Surface Book	San Francisco	2	1499	2998
43328	Surface Pro 4	Seattle	3	899	2697
43482	Xbox One	Phoenix	4	249	996
43479	Xbox One	Los Angeles	5	249	1245
43100	Xbox One S	San Diego	4	299	1196
42819	Surface Pro 4	Seattle	5	899	4495
42904	Surface Book	San Diego	5	1499	7495
43331	Surface Pro 4	Phoenix	2	899	1798
43651	Surface Book	Seattle	4	1499	5996
43286	Surface Book	San Francisco	1	1499	1499
43001	Surface Pro 4	Seattle	2	899	1798
42933	Xbox One S	San Francisco	5	299	1495
42821	Surface Pro 4	Phoenix	3	899	2697
43160	Xbox One S	Phoenix	2	299	598
42749	Surface Book	Seattle	1	1499	1499
42758	Surface Studio	Seattle	2	2999	5998
43739	Xbox One	San Diego	4	249	996
42904	Surface Studio	San Diego	5	2999	14995
43758	Surface Pro 4	San Francisco	5	899	4495
42894	Surface Studio	Los Angeles	2	2999	5998
43480	Xbox One S	San Francisco	2	299	598
43589	Surface Pro 4	Los Angeles	4	899	3596
42765	Surface Book	San Francisco	4	1499	5996
43155	Xbox One	Los Angeles	5	249	1245
43126	Xbox One S	Seattle	4	299	1196
43018	Surface Studio	Los Angeles	5	2999	14995
43488	Surface Book	Los Angeles	3	1499	4497
42832	Surface Book	San Francisco	4	1499	5996
42947	Surface Book	Los Angeles	1	1499	1499
43122	Surface Studio	Seattle	5	2999	14995
43075	Xbox One S	San Francisco	3	299	897
43662	Surface Studio	Los Angeles	3	2999	8997
43218	Surface Studio	Phoenix	2	2999	5998
43154	Surface Studio	Los Angeles	4	2999	11996
43523	Xbox One	Phoenix	5	249	1245
43795	Xbox One	Los Angeles	5	249	1245
43351	Surface Book	San Diego	3	1499	4497
42763	Xbox One S	Los Angeles	1	299	299
43821	Surface Pro 4	Seattle	3	899	2697
43677	Surface Pro 4	San Diego	3	899	2697
42781	Xbox One	Seattle	5	249	1245
43389	Xbox One	Phoenix	3	249	747
43579	Surface Studio	Seattle	5	2999	14995
43105	Surface Pro 4	San Diego	3	899	2697
43653	Xbox One S	Seattle	1	299	299
43163	Surface Book	San Diego	2	1499	2998
43195	Surface Studio	San Diego	1	2999	2999
43809	Xbox One S	San Diego	4	299	1196
42774	Surface Book	San Francisco	4	1499	5996
42836	Surface Studio	Los Angeles	1	2999	2999
43397	Surface Studio	Seattle	2	2999	5998
43803	Surface Book	Phoenix	2	1499	2998
43107	Surface Book	Los Angeles	4	1499	5996
42924	Xbox One S	Phoenix	3	299	897
42749	Surface Studio	Seattle	5	2999	14995
43463	Xbox One S	Seattle	1	299	299
43380	Surface Studio	San Francisco	5	2999	14995
42919	Surface Pro 4	San Diego	4	899	3596
42989	Xbox One	San Francisco	4	249	996
43673	Surface Studio	Phoenix	5	2999	14995
43566	Xbox One	San Diego	1	249	249
43004	Xbox One S	San Diego	3	299	897
42791	Xbox One S	San Francisco	2	299	598
43508	Xbox One	San Diego	2	249	498
42761	Xbox One	Seattle	2	249	498
43438	Surface Studio	San Francisco	1	2999	2999
43207	Surface Book	Phoenix	2	1499	2998
43364	Surface Pro 4	Phoenix	1	899	899
42936	Xbox One	Seattle	2	249	498
43327	Surface Book	Los Angeles	5	1499	7495
43579	Xbox One	Los Angeles	2	249	498
43756	Surface Book	San Francisco	5	1499	7495
42878	Surface Studio	Los Angeles	1	2999	2999
42962	Xbox One	Los Angeles	3	249	747
43058	Surface Studio	San Francisco	1	2999	2999
42964	Xbox One S	San Diego	3	299	897
43067	Xbox One	San Francisco	2	249	498
43406	Surface Pro 4	Los Angeles	2	899	1798
43223	Xbox One	San Diego	2	249	498
43804	Xbox One S	San Francisco	4	299	1196
42956	Xbox One	San Francisco	2	249	498
43334	Surface Studio	San Francisco	4	2999	11996
43360	Surface Studio	Seattle	3	2999	8997
43198	Xbox One	Los Angeles	1	249	249
43402	Surface Pro 4	San Francisco	3	899	2697
43790	Xbox One	Phoenix	3	249	747
42965	Surface Studio	San Diego	2	2999	5998
43628	Surface Book	Seattle	5	1499	7495
43103	Xbox One	Seattle	5	249	1245
43204	Surface Studio	Seattle	4	2999	11996
42855	Surface Book	Seattle	5	1499	7495
42877	Surface Studio	San Diego	3	2999	8997
43551	Xbox One S	Seattle	1	299	299
43698	Xbox One S	Los Angeles	2	299	598
43048	Xbox One S	San Diego	3	299	897
43422	Xbox One S	Seattle	1	299	299
42768	Surface Studio	San Francisco	2	2999	5998
43367	Surface Book	Phoenix	1	1499	1499
43209	Surface Pro 4	Phoenix	2	899	1798
43404	Surface Book	San Francisco	5	1499	7495
43128	Surface Studio	Seattle	3	2999	8997
43153	Surface Studio	Phoenix	5	2999	14995
43015	Xbox One S	San Diego	3	299	897
43557	Surface Book	Seattle	1	1499	1499
43769	Xbox One S	San Diego	3	299	897
42888	Surface Book	Los Angeles	3	1499	4497
43604	Xbox One	Phoenix	1	249	249
43102	Surface Studio	San Diego	3	2999	8997
42912	Surface Studio	San Diego	4	2999	11996
43316	Surface Pro 4	Los Angeles	1	899	899
42821	Xbox One	Phoenix	2	249	498
42829	Surface Book	San Diego	4	1499	5996
43616	Surface Pro 4	Phoenix	2	899	1798
42885	Surface Pro 4	San Francisco	3	899	2697
43486	Surface Studio	San Diego	1	2999	2999
42853	Surface Pro 4	San Francisco	5	899	4495
43586	Surface Book	San Francisco	4	1499	5996
43550	Xbox One S	Phoenix	4	299	1196
42982	Xbox One S	San Francisco	2	299	598
42999	Surface Book	Seattle	1	1499	1499
43274	Xbox One	Phoenix	5	249	1245
43535	Xbox One	San Diego	3	249	747
43696	Xbox One	San Francisco	5	249	1245
43221	Surface Book	San Diego	4	1499	5996
43395	Xbox One S	San Diego	2	299	598
43591	Xbox One	Seattle	3	249	747
43342	Surface Studio	San Francisco	5	2999	14995
43128	Xbox One	Seattle	5	249	1245
43064	Surface Pro 4	Los Angeles	2	899	1798
43199	Xbox One S	San Francisco	1	299	299
43634	Surface Pro 4	San Francisco	5	899	4495
43535	Surface Book	Phoenix	4	1499	5996
43011	Surface Pro 4	San Francisco	4	899	3596
42968	Surface Book	Phoenix	4	1499	5996
43076	Xbox One S	Phoenix	3	299	897
43109	Surface Book	Los Angeles	5	1499	7495
42790	Xbox One	Seattle	3	249	747
42835	Xbox One S	Los Angeles	3	299	897
43594	Xbox One S	Phoenix	4	299	1196
43212	Surface Studio	Phoenix	1	2999	2999
43673	Surface Pro 4	Seattle	3	899	2697
43673	Surface Book	Phoenix	3	1499	4497
43782	Surface Pro 4	Seattle	2	899	1798
42994	Surface Pro 4	San Francisco	2	899	1798
43029	Surface Book	Phoenix	3	1499	4497
43233	Xbox One S	Los Angeles	5	299	1495
43415	Surface Studio	Los Angeles	3	2999	8997
43150	Xbox One	Seattle	3	249	747
43548	Surface Studio	Los Angeles	2	2999	5998
42875	Surface Book	San Francisco	4	1499	5996
43149	Xbox One	San Francisco	4	249	996
42763	Xbox One	Seattle	5	249	1245
42740	Surface Book	San Francisco	1	1499	1499
42797	Xbox One	Los Angeles	4	249	996
43412	Surface Pro 4	Phoenix	1	899	899
43094	Xbox One	San Diego	3	249	747
43263	Surface Pro 4	Phoenix	2	899	1798
42797	Xbox One S	San Francisco	2	299	598
43261	Surface Studio	Los Angeles	4	2999	11996
43259	Xbox One	San Diego	2	249	498
42936	Surface Studio	Seattle	3	2999	8997
43180	Xbox One	San Francisco	5	249	1245
43610	Xbox One	San Francisco	1	249	249
43212	Xbox One S	Los Angeles	5	299	1495
43443	Xbox One	Seattle	1	249	249
42835	Xbox One	San Diego	1	249	249
43257	Xbox One	San Francisco	4	249	996
43198	Surface Studio	San Francisco	5	2999	14995
43770	Xbox One	Los Angeles	5	249	1245
43027	Surface Book	Phoenix	2	1499	2998
43704	Xbox One S	Phoenix	4	299	1196
43508	Surface Studio	San Diego	3	2999	8997
43208	Surface Book	Phoenix	1	1499	1499
43086	Xbox One	Phoenix	3	249	747
43211	Surface Book	Seattle	1	1499	1499
42791	Surface Pro 4	Phoenix	4	899	3596
43092	Xbox One	Seattle	3	249	747
42865	Surface Studio	Los Angeles	5	2999	14995
43329	Xbox One	Phoenix	4	249	996
43374	Xbox One S	Los Angeles	4	299	1196
42998	Surface Pro 4	Phoenix	4	899	3596
43316	Xbox One S	San Francisco	5	299	1495
43301	Xbox One S	San Diego	4	299	1196
42865	Surface Book	San Diego	5	1499	7495
43484	Xbox One	San Francisco	4	249	996
43813	Surface Studio	Phoenix	4	2999	11996
42760	Surface Studio	San Diego	4	2999	11996
43618	Surface Book	Los Angeles	2	1499	2998
43180	Xbox One S	San Francisco	2	299	598
43187	Xbox One	Los Angeles	3	249	747
43279	Surface Book	San Diego	1	1499	1499
42831	Xbox One S	Seattle	2	299	598
43090	Surface Pro 4	Los Angeles	1	899	899
42926	Surface Pro 4	Seattle	4	899	3596
42993	Surface Pro 4	San Diego	3	899	2697
43161	Surface Studio	Los Angeles	3	2999	8997
43768	Surface Book	Seattle	5	1499	7495
43374	Surface Book	Seattle	3	1499	4497
43429	Surface Pro 4	Seattle	4	899	3596
43360	Xbox One	San Francisco	1	249	249
43380	Xbox One S	Phoenix	1	299	299
42770	Surface Book	Phoenix	2	1499	2998
43402	Xbox One	Phoenix	1	249	249
43650	Xbox One S	Seattle	4	299	1196
43265	Surface Pro 4	San Diego	1	899	899
43625	Xbox One S	San Francisco	5	299	1495
42956	Surface Book	Phoenix	4	1499	5996
42822	Xbox One	San Diego	3	249	747
43607	Surface Pro 4	Los Angeles	3	899	2697
42789	Surface Studio	Phoenix	3	2999	8997
43291	Surface Pro 4	Los Angeles	4	899	3596
42828	Surface Pro 4	Seattle	1	899	899
42795	Xbox One S	Seattle	3	299	897
43268	Surface Pro 4	Los Angeles	3	899	2697
43651	Surface Book	Seattle	4	1499	5996
43300	Xbox One S	Seattle	2	299	598
43207	Xbox One S	Seattle	3	299	897
42973	Surface Book	Los Angeles	1	1499	1499
43727	Surface Book	Los Angeles	4	1499	5996
43241	Surface Pro 4	San Diego	1	899	899
42878	Surface Studio	Los Angeles	4	2999	11996
43066	Xbox One S	Phoenix	4	299	1196
42797	Xbox One	Seattle	3	249	747
43660	Xbox One	Phoenix	5	249	1245
43205	Surface Book	San Diego	5	1499	7495
43238	Xbox One	San Francisco	5	249	1245
43236	Surface Studio	Los Angeles	4	2999	11996
42984	Xbox One S	Seattle	1	299	299
43269	Surface Pro 4	San Francisco	3	899	2697
43465	Xbox One S	San Diego	4	299	1196
42907	Xbox One S	Phoenix	4	299	1196
43625	Surface Book	Phoenix	1	1499	1499
43234	Xbox One	Los Angeles	1	249	249
43102	Surface Book	Phoenix	5	1499	7495
